Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
931,200,3m 20s,55.30875054,10.46371976,P-GPS,227.0,69.2,,,0.0,0.0,0.0,0.0,15.9,4.8,55.30878556,10.4636745,21,5,79,22.258,0,5.565,5.565,5.565,5.565,0,0,0,2.8,1.2,61.3,61.3,1024,1024,1024,1024,1024,,,,,
932,200.1,3m 20.1s,55.3087505,10.46371983,P-GPS,227.0,69.2,,,0.0,0.0,0.0,0.0,15.9,4.8,55.30878556,10.4636745,21,5,79,22.258,0,5.565,5.565,5.565,5.565,0,0,0,2.7,0.7,61.3,61.3,1024,1024,1024,1024,1024,,,,,
933,200.2,3m 20.2s,55.30875038,10.46371997,P-GPS,227.0,69.2,,,0.2,0.1,1.1,0.5,15.9,4.9,55.30878556,10.4636745,21,5,79,22.258,0,5.565,5.565,5.565,5.565,-0.1,0,0,2.6,-0.3,61.3,61.3,1024,1024,1024,1024,1024,,,,,
934,200.3,3m 20.3s,55.30875027,10.46372008,P-GPS,227.0,69.2,,,0.2,0.1,0.0,0.0,16.0,4.9,55.30878556,10.4636745,21,5,79,22.258,0,5.565,5.565,5.565,5.565,0,0,0,2.9,-1.1,61.4,61.4,1024,1024,1024,1024,1024,,,,,
935,200.4,3m 20.4s,55.30875019,10.46372015,P-GPS,227.0,69.2,,,0.0,0.0,0.0,0.0,16.0,4.9,55.30878556,10.4636745,21,5,79,22.258,0,5.565,5.565,5.565,5.565,0,0,0,3.3,-0.7,61.4,61.4,1024,1024,1024,1024,1024,,,,,
936,200.5,3m 20.5s,55.30874982,10.46372052,P-GPS,227.0,69.2,,,0.0,0.0,0.0,0.0,16.2,4.9,55.30878556,10.4636745,21,5,79,22.258,0,5.565,5.565,5.565,5.565,0,0,0,3.1,-0.2,61.4,61.4,1024,1024,1024,1024,1024,,,,,
937,200.6,3m 20.6s,55.30874971,10.46372057,P-GPS,227.0,69.2,,,0.0,0.0,0.0,0.0,16.2,4.9,55.30878556,10.4636745,21,5,79,22.258,0,5.565,5.565,5.565,5.565,0,0,0,2.5,-0.2,61.3,61.3,1024,1024,1024,1024,1024,,,,,
938,200.7,3m 20.7s,55.30874966,10.46372055,P-GPS,227.0,69.2,,,0.0,0.0,0.0,0.0,16.2,4.9,55.30878556,10.4636745,21,5,79,22.258,0,5.565,5.565,5.565,5.565,0,0,0,2.4,0,61.3,61.3,1024,1024,1024,1024,1024,,,,,
939,200.8,3m 20.8s,55.30874965,10.46372051,P-GPS,227.0,69.2,,,0.0,0.0,0.0,0.0,16.2,4.9,55.30878556,10.4636745,21,5,79,22.258,0,5.565,5.565,5.565,5.565,0,0,0,2.4,0.2,61.3,61.3,1024,1024,1024,1024,1024,,,,,
940,200.9,3m 20.9s,55.30874984,10.46372026,P-GPS,227.0,69.2,,,0.0,0.0,0.0,0.0,16.1,4.9,55.30878556,10.4636745,21,5,79,22.251,0,5.563,5.563,5.563,5.563,0,0,0,2.5,0.8,61.3,61.3,1024,1024,1024,1024,1024,,,,,
941,201,3m 21s,55.30874988,10.46372022,P-GPS,227.0,69.2,,,0.0,0.0,0.0,0.0,16.1,4.9,55.30878556,10.4636745,21,5,79,22.251,0,5.563,5.563,5.563,5.563,0,0,0,2.4,0.9,61.3,61.3,1024,1024,1024,1024,1024,,,,,
942,201.1,3m 21.1s,55.30874982,10.46372035,P-GPS,227.0,69.2,,,0.2,0.1,0.0,0.0,16.1,4.9,55.30878556,10.4636745,21,5,79,22.251,0,5.563,5.563,5.563,5.563,0,0.1,0,2.5,-0.1,61.2,61.2,1024,1024,1024,1024,1024,,,,,
943,201.2,3m 21.2s,55.30874975,10.46372053,P-GPS,227.0,69.2,,,0.3,0.1,0.0,0.0,16.2,4.9,55.30878556,10.4636745,21,5,79,22.251,0,5.563,5.563,5.563,5.563,-0.1,0.1,0,3.2,-1.4,61.2,61.2,1024,1024,1024,1024,1024,,,,,
944,201.3,3m 21.3s,55.30874988,10.46372064,P-GPS,227.0,69.2,,,0.2,0.1,0.0,0.0,16.2,4.9,55.30878556,10.4636745,21,5,79,22.251,0,5.563,5.563,5.563,5.563,-0.1,0,0,3.9,-1.9,61.3,61.3,1024,1024,1024,1024,1024,,,,,
945,201.4,3m 21.4s,55.30874984,10.46372071,P-GPS,227.0,69.2,,,0.2,0.1,0.0,0.0,16.2,4.9,55.30878556,10.4636745,21,5,79,22.251,0,5.563,5.563,5.563,5.563,-0.1,0,0,4,-2,61.3,61.3,1024,1024,1024,1024,1024,,,,,
946,201.5,3m 21.5s,55.30874979,10.46372075,P-GPS,227.4,69.3,,,0.0,0.0,0.0,0.0,16.2,4.9,55.30878556,10.4636745,21,5,79,22.251,0,5.563,5.563,5.563,5.563,0,0,-0.1,3.7,-1.8,61.3,61.3,1024,1024,1024,1024,1024,,,,,
947,201.6,3m 21.6s,55.30874978,10.46372068,P-GPS,227.4,69.3,,,0.0,0.0,0.0,0.0,16.2,4.9,55.30878556,10.4636745,21,5,79,22.251,0,5.563,5.563,5.563,5.563,0,0,0,3.3,-1.3,61.3,61.3,1024,1024,1024,1024,1024,,,,,
948,201.7,3m 21.7s,55.30874989,10.46372022,P-GPS,227.7,69.4,,,0.2,0.1,0.0,0.0,16.1,4.9,55.30878556,10.4636745,21,5,79,22.251,0,5.563,5.563,5.563,5.563,0,-0.1,0,2.9,-0.8,61.3,61.3,1024,1024,1024,1024,933,,,,,
949,201.8,3m 21.8s,55.30875001,10.46371989,P-GPS,227.7,69.4,,,0.2,0.1,1.1,0.5,16.0,4.9,55.30878556,10.4636745,21,5,79,22.251,0,5.563,5.563,5.563,5.563,0,-0.1,0,2.4,0,61.3,61.3,1024,1024,1024,1024,883,,,,,
950,201.9,3m 21.9s,55.30875023,10.46371942,P-GPS,227.7,69.4,,,0.2,0.1,1.1,0.5,15.9,4.8,55.30878556,10.4636745,21,5,79,22.389,0,5.597,5.597,5.597,5.597,0,-0.1,0,2,0.7,61.3,61.3,1024,1024,1024,1024,866,,,,,
951,202,3m 22s,55.30875044,10.46371899,P-GPS,228.0,69.5,,,0.2,0.1,0.0,0.0,15.8,4.8,55.30878556,10.4636745,21,5,79,22.389,0,5.597,5.597,5.597,5.597,0,-0.1,0,2,1.1,61.3,61.3,1024,1024,1024,1024,844,,,,,
952,202.1,3m 22.1s,55.30875062,10.46371864,P-GPS,228.0,69.5,,,0.3,0.1,1.1,0.5,15.7,4.8,55.30878556,10.4636745,21,5,79,22.389,0,5.597,5.597,5.597,5.597,0.1,-0.1,0,2.2,1.4,61.4,61.4,1024,1024,1024,1024,804,,,,,
953,202.2,3m 22.2s,55.30875121,10.46371774,P-GPS,228.0,69.5,,,0.0,0.0,1.5,0.7,15.4,4.7,55.30878556,10.4636745,21,5,79,22.389,0,5.597,5.597,5.597,5.597,0,0,0.1,2.3,1.6,61.4,61.4,1024,1024,1024,1024,765,,,,,
954,202.3,3m 22.3s,55.30875142,10.46371749,P-GPS,228.0,69.5,,,0.0,0.0,1.5,0.7,15.3,4.7,55.30878556,10.4636745,21,5,79,22.389,0,5.597,5.597,5.597,5.597,0,0,0.2,2.5,1.7,61.4,61.4,1024,1024,1024,1024,756,,,,,
955,202.4,3m 22.4s,55.30875155,10.4637173,P-GPS,228.0,69.5,,,0.0,0.0,0.0,0.0,15.3,4.7,55.30878556,10.4636745,21,5,79,22.389,0,5.597,5.597,5.597,5.597,0,0,0.3,2.6,1.8,61.4,61.4,1024,1024,1024,1024,729,,,,,
956,202.5,3m 22.5s,55.30875165,10.46371713,P-GPS,227.7,69.4,,,0.2,0.1,0.0,0.0,15.2,4.6,55.30878556,10.4636745,21,5,79,22.389,0,5.597,5.597,5.597,5.597,0,-0.1,0.4,2.3,1.9,61.4,61.4,1024,1024,1024,1024,711,,,,,
957,202.6,3m 22.6s,55.30875184,10.46371699,P-GPS,227.7,69.4,,,0.2,0.1,1.1,0.5,15.1,4.6,55.30878556,10.4636745,21,5,79,22.389,0,5.597,5.597,5.597,5.597,0,-0.1,0.6,2,2.3,61.4,61.4,1024,1024,1024,1024,707,,,,,
958,202.7,3m 22.7s,55.30875194,10.46371678,P-GPS,227.4,69.3,,,0.2,0.1,0.0,0.0,15.1,4.6,55.30878556,10.4636745,21,5,79,22.389,0,5.597,5.597,5.597,5.597,0,-0.1,0.7,1.6,2.6,61.3,61.3,1024,1024,1024,1024,709,,,,,
959,202.8,3m 22.8s,55.308752,10.46371658,P-GPS,227.4,69.3,,,0.2,0.1,0.0,0.0,15.0,4.6,55.30878556,10.4636745,21,5,79,22.389,0,5.597,5.597,5.597,5.597,0,-0.1,0.8,0.9,2.6,61.3,61.3,1024,1024,1024,1024,708,,,,,
960,202.9,3m 22.9s,55.30875202,10.46371641,P-GPS,227.0,69.2,,,0.0,0.0,0.0,0.0,15.0,4.6,55.30878556,10.4636745,21,5,78,22.428,0,5.607,5.607,5.607,5.607,0,0,0.9,0.5,2.4,61.3,61.3,1024,1024,1024,1024,696,,,,,
961,203,3m 23s,55.30875193,10.46371636,P-GPS,226.7,69.1,,,0.0,0.0,0.0,0.0,15.0,4.6,55.30878556,10.4636745,21,5,78,22.428,0,5.607,5.607,5.607,5.607,0,0,0.9,0.5,1.8,61.3,61.3,1024,1024,1024,1024,707,,,,,
962,203.1,3m 23.1s,55.30875191,10.4637163,P-GPS,226.4,69.0,,,0.0,0.0,0.0,0.0,15.0,4.6,55.30878556,10.4636745,21,5,78,22.428,0,5.607,5.607,5.607,5.607,0,0,1,0.6,1.1,61.4,61.4,1024,1024,1024,1024,710,,,,,
963,203.2,3m 23.2s,55.30875182,10.46371638,P-GPS,226.0,68.9,,,0.2,0.1,0.0,0.0,15.1,4.6,55.30878556,10.4636745,21,5,78,22.428,0,5.607,5.607,5.607,5.607,-0.1,0,1,0.9,0.4,61.3,61.3,1024,1024,1024,1024,696,,,,,
964,203.3,3m 23.3s,55.3087517,10.46371658,P-GPS,225.7,68.8,,,0.2,0.1,0.0,0.0,15.1,4.6,55.30878556,10.4636745,21,5,78,22.428,0,5.607,5.607,5.607,5.607,0,0.1,1,1.3,-0.3,61.4,61.4,1024,1024,1024,1024,684,,,,,
965,203.4,3m 23.4s,55.30875152,10.46371705,P-GPS,225.4,68.7,,,0.0,0.0,1.1,0.5,15.2,4.6,55.30878556,10.4636745,21,5,78,22.428,0,5.607,5.607,5.607,5.607,0,0,1,2.1,-0.6,61.4,61.4,1024,1024,1024,1024,686,,,,,
966,203.5,3m 23.5s,55.30875148,10.46371718,P-GPS,225.1,68.6,,,0.0,0.0,0.0,0.0,15.3,4.7,55.30878556,10.4636745,20,5,78,22.428,0,5.607,5.607,5.607,5.607,0,0,1,3.3,0.1,61.5,61.5,1024,1024,1024,1024,697,,,,,
967,203.6,3m 23.6s,55.30875147,10.46371728,P-GPS,224.7,68.5,,,0.0,0.0,0.0,0.0,15.3,4.7,55.30878556,10.4636745,20,5,78,22.428,0,5.607,5.607,5.607,5.607,0,0,1.1,3.8,0.9,61.3,61.3,1024,1024,1024,1024,691,,,,,
968,203.7,3m 23.7s,55.30875147,10.46371732,P-GPS,224.1,68.3,,,0.0,0.0,0.0,0.0,15.3,4.7,55.30878556,10.4636745,20,5,78,22.428,0,5.607,5.607,5.607,5.607,0,0,1.1,3.3,1.2,61.3,61.3,1024,1024,1024,1024,692,,,,,
969,203.8,3m 23.8s,55.3087515,10.46371727,P-GPS,223.8,68.2,,,0.0,0.0,0.0,0.0,15.3,4.7,55.30878556,10.4636745,20,5,78,22.428,0,5.607,5.607,5.607,5.607,0,0,1.1,2.8,1.1,61.3,61.3,1024,1024,1024,1024,700,,,,,
970,203.9,3m 23.9s,55.30875179,10.46371705,P-GPS,223.4,68.1,,,0.0,0.0,0.0,0.0,15.2,4.6,55.30878556,10.4636745,20,5,78,22.321,0,5.58,5.58,5.58,5.58,0,0,1.1,2.3,0.8,61.4,61.4,1024,1024,1024,1024,702,,,,,
971,204,3m 24s,55.30875183,10.46371694,P-GPS,223.1,68.0,,,0.0,0.0,0.0,0.0,15.1,4.6,55.30878556,10.4636745,20,5,78,22.321,0,5.58,5.58,5.58,5.58,0,0,1.1,2,0.8,61.4,61.4,1024,1024,1024,1024,697,,,,,
972,204.1,3m 24.1s,55.30875191,10.46371677,P-GPS,222.4,67.8,,,0.2,0.1,0.0,0.0,15.1,4.6,55.30878556,10.4636745,21,5,78,22.321,0,5.58,5.58,5.58,5.58,0,-0.1,1,2,1.4,61.4,61.4,1024,1024,1024,1024,692,,,,,
973,204.2,3m 24.2s,55.30875195,10.4637166,P-GPS,222.1,67.7,,,0.0,0.0,0.0,0.0,15.1,4.6,55.30878556,10.4636745,21,5,78,22.321,0,5.58,5.58,5.58,5.58,0,0,1,2.3,2,61.3,61.3,1024,1024,1024,1024,692,,,,,
974,204.3,3m 24.3s,55.30875198,10.46371641,P-GPS,221.5,67.5,,,0.0,0.0,0.0,0.0,15.0,4.6,55.30878556,10.4636745,21,5,78,22.321,0,5.58,5.58,5.58,5.58,0,0,1.2,1.9,2.3,61.3,61.3,1024,1024,1024,1024,698,,,,,
975,204.4,3m 24.4s,55.30875204,10.46371629,P-GPS,221.1,67.4,,,0.2,0.1,0.0,0.0,15.0,4.6,55.30878556,10.4636745,21,5,78,22.321,0,5.58,5.58,5.58,5.58,0.1,0,1.2,1.5,2.3,61.3,61.3,1024,1024,1024,1024,706,,,,,
976,204.5,3m 24.5s,55.30875208,10.46371624,P-GPS,220.5,67.2,,,0.0,0.0,0.0,0.0,15.0,4.6,55.30878556,10.4636745,21,5,78,22.321,0,5.58,5.58,5.58,5.58,0,0,1.2,1.5,2.4,61.4,61.4,1024,1024,1024,1024,695,,,,,
977,204.6,3m 24.6s,55.30875213,10.46371622,P-GPS,220.1,67.1,,,0.0,0.0,0.0,0.0,15.0,4.6,55.30878556,10.4636745,21,5,78,22.321,0,5.58,5.58,5.58,5.58,0,0,1.1,1.9,2.3,61.3,61.3,1024,1024,1024,1024,668,,,,,
978,204.7,3m 24.7s,55.30875201,10.46371662,P-GPS,219.5,66.9,,,0.0,0.0,0.0,0.0,15.0,4.6,55.30878556,10.4636745,21,5,78,22.321,0,5.58,5.58,5.58,5.58,0,0,1.1,2.6,2.2,61.4,61.4,1024,1024,1024,1024,641,,,,,
979,204.8,3m 24.8s,55.30875196,10.46371672,P-GPS,219.2,66.8,,,0.0,0.0,0.0,0.0,15.1,4.6,55.30878556,10.4636745,21,5,78,22.321,0,5.58,5.58,5.58,5.58,0,0,1.1,3.4,1.8,61.4,61.4,1024,1024,1024,1024,598,,,,,
980,204.9,3m 24.9s,55.30875184,10.46371686,P-GPS,218.8,66.7,,,0.0,0.0,0.0,0.0,15.1,4.6,55.30878556,10.4636745,21,5,78,22.354,0,5.589,5.589,5.589,5.589,0,0,1.2,3.9,1.4,61.4,61.4,1024,1024,1024,1024,589,,,,,
981,205,3m 25s,55.30875168,10.46371698,P-GPS,218.2,66.5,,,0.0,0.0,0.0,0.0,15.2,4.6,55.30878556,10.4636745,21,5,78,22.354,0,5.589,5.589,5.589,5.589,0,0,1.3,4.3,1.2,61.4,61.4,1024,1024,1024,1024,590,,,,,
982,205.1,3m 25.1s,55.308751,10.4637175,P-GPS,217.8,66.4,,,0.2,0.1,1.5,0.7,15.5,4.7,55.30878556,10.4636745,21,5,78,22.354,0,5.589,5.589,5.589,5.589,-0.1,0,1.5,3.7,1,61.4,61.4,1024,1024,1024,1024,584,,,,,
983,205.2,3m 25.2s,55.30875076,10.46371756,P-GPS,217.2,66.2,,,0.2,0.1,1.1,0.5,15.5,4.7,55.30878556,10.4636745,21,5,78,22.354,0,5.589,5.589,5.589,5.589,-0.1,0,1.6,2.3,0.6,61.3,61.3,1024,1024,1024,1024,584,,,,,
984,205.3,3m 25.3s,55.30875049,10.46371759,P-GPS,216.5,66.0,,,0.2,0.1,0.0,0.0,15.6,4.8,55.30878556,10.4636745,21,5,78,22.354,0,5.589,5.589,5.589,5.589,-0.1,0,1.7,0.9,0.2,61.3,61.3,1024,1024,1024,1024,576,,,,,
985,205.4,3m 25.4s,55.30875028,10.46371761,P-GPS,215.9,65.8,,,0.2,0.1,1.1,0.5,15.7,4.8,55.30878556,10.4636745,21,5,78,22.354,0,5.589,5.589,5.589,5.589,-0.1,0,1.8,0.1,0,61.3,61.3,1024,1024,1024,1024,564,,,,,
986,205.5,3m 25.5s,55.3087501,10.46371759,P-GPS,215.2,65.6,,,0.0,0.0,0.0,0.0,15.7,4.8,55.30878556,10.4636745,20,5,78,22.354,0,5.589,5.589,5.589,5.589,0,0,1.8,-0.1,-0.3,61.3,61.3,1024,1024,1024,1024,542,,,,,
987,205.6,3m 25.6s,55.30874964,10.46371769,P-GPS,214.6,65.4,,,0.0,0.0,0.0,0.0,15.9,4.8,55.30878556,10.4636745,20,5,78,22.354,0,5.589,5.589,5.589,5.589,0,0,1.9,-0.1,-0.7,61.4,61.4,1024,1024,1024,1024,524,,,,,
988,205.7,3m 25.7s,55.30874953,10.46371784,P-GPS,213.9,65.2,,,0.2,0.1,1.1,0.5,15.9,4.9,55.30878556,10.4636745,21,5,78,22.354,0,5.589,5.589,5.589,5.589,0,0.1,2,0.7,-0.6,61.5,61.5,1024,1024,1024,1024,502,,,,,
989,205.8,3m 25.8s,55.30874941,10.46371804,P-GPS,213.3,65.0,,,0.2,0.1,0.0,0.0,16.0,4.9,55.30878556,10.4636745,21,5,78,22.354,0,5.589,5.589,5.589,5.589,0,0.1,2.1,2.3,0,61.4,61.4,1024,1024,1024,1024,452,,,,,
990,205.9,3m 25.9s,55.30874921,10.46371836,P-GPS,212.3,64.7,,,0.5,0.2,0.0,0.0,16.1,4.9,55.30878556,10.4636745,21,5,78,22.485,0,5.621,5.621,5.621,5.621,-0.1,0.2,2.2,3.3,-0.5,61.2,61.2,1024,1024,1024,1024,454,,,,,
991,206,3m 26s,55.30874877,10.46371894,P-GPS,211.6,64.5,,,0.3,0.1,1.5,0.7,16.3,5.0,55.30878556,10.4636745,21,5,78,22.485,0,5.621,5.621,5.621,5.621,-0.1,0.1,2.3,3.5,-2.6,61.1,61.1,1024,1024,1024,1024,454,,,,,
992,206.1,3m 26.1s,55.30874864,10.46371908,P-GPS,210.6,64.2,,,0.0,0.0,0.0,0.0,16.3,5.0,55.30878556,10.4636745,21,5,78,22.485,0,5.621,5.621,5.621,5.621,0,0,2.5,2.6,-3.9,61.4,61.4,1024,1024,1024,1024,459,,,,,
993,206.2,3m 26.2s,55.3087487,10.46371896,P-GPS,210.0,64.0,,,0.3,0.1,0.0,0.0,16.3,5.0,55.30878556,10.4636745,21,5,78,22.485,0,5.621,5.621,5.621,5.621,0.1,-0.1,2.8,2,-2.7,61.9,61.9,1024,1024,1024,1024,453,,,,,
994,206.3,3m 26.3s,55.30874884,10.46371875,P-GPS,209.0,63.7,,,0.5,0.2,0.0,0.0,16.2,5.0,55.30878556,10.4636745,21,5,78,22.485,0,5.621,5.621,5.621,5.621,0.2,-0.1,2.9,0.5,-0.7,61.9,61.9,1024,1024,1024,1024,470,,,,,
995,206.4,3m 26.4s,55.30874916,10.46371803,P-GPS,208.0,63.4,,,0.8,0.4,0.0,0.0,16.1,4.9,55.30878556,10.4636745,21,5,78,22.485,0,5.621,5.621,5.621,5.621,0.3,-0.2,3,0.2,1.1,61.8,61.8,1024,1024,1024,1024,457,,,,,
996,206.5,3m 26.5s,55.30874952,10.46371751,P-GPS,207.0,63.1,,,1.0,0.5,1.5,0.7,15.9,4.8,55.30878556,10.4636745,21,5,78,22.485,0,5.621,5.621,5.621,5.621,0.4,-0.2,3.1,0,3.4,61.7,61.7,1024,1024,1024,1024,443,,,,,
997,206.6,3m 26.6s,55.30875005,10.46371698,P-GPS,206.0,62.8,,,1.7,0.8,1.1,0.5,15.7,4.8,55.30878556,10.4636745,21,5,78,22.485,0,5.621,5.621,5.621,5.621,0.7,-0.3,3,-0.3,5.3,61.5,61.5,1024,1024,1024,1024,455,,,,,
998,206.7,3m 26.7s,55.3087507,10.4637165,P-GPS,205.1,62.5,,,0.9,0.4,1.5,0.7,15.4,4.7,55.30878556,10.4636745,21,5,78,22.485,0,5.621,5.621,5.621,5.621,0.4,0,3.1,1.4,6.9,61.6,61.6,1024,1024,1024,1024,473,,,,,
999,206.8,3m 26.8s,55.30875122,10.46371633,P-GPS,204.1,62.2,,,0.9,0.4,1.5,0.7,15.2,4.6,55.30878556,10.4636745,21,5,78,22.485,0,5.621,5.621,5.621,5.621,0.4,-0.1,3,2.7,6.8,61.4,61.4,1024,1024,1024,1024,483,,,,,
1000,206.9,3m 26.9s,55.30875144,10.46371634,P-GPS,203.1,61.9,,,0.2,0.1,0.0,0.0,15.2,4.6,55.30878556,10.4636745,21,5,78,22.375,0,5.594,5.594,5.594,5.594,0.1,0,3,2.3,5.4,61.4,61.4,1024,1024,1024,1024,481,,,,,
1001,207,3m 27s,55.30875144,10.46371656,P-GPS,202.1,61.6,,,0.0,0.0,0.0,0.0,15.2,4.6,55.30878556,10.4636745,21,5,78,22.375,0,5.594,5.594,5.594,5.594,0,0,2.9,2.1,3.7,61.3,61.3,1024,1024,1024,1024,476,,,,,
1002,207.1,3m 27.1s,55.30875132,10.46371693,P-GPS,201.4,61.4,,,0.2,0.1,0.0,0.0,15.3,4.7,55.30878556,10.4636745,21,5,78,22.375,0,5.594,5.594,5.594,5.594,0,0.1,2.7,3.3,1.9,61.5,61.5,1024,1024,1024,1024,480,,,,,
1003,207.2,3m 27.2s,55.30875098,10.46371746,P-GPS,200.5,61.1,,,0.6,0.3,0.0,0.0,15.5,4.7,55.30878556,10.4636745,21,5,78,22.375,0,5.594,5.594,5.594,5.594,-0.2,0.2,2.9,4.8,0.5,61.5,61.5,1024,1024,1024,1024,490,,,,,
1004,207.3,3m 27.3s,55.30874934,10.46371943,P-GPS,199.5,60.8,,,0.8,0.4,3.0,1.3,16.2,4.9,55.30878556,10.4636745,21,5,78,22.375,0,5.594,5.594,5.594,5.594,-0.3,0.2,2.7,4,-1.8,61.3,61.3,1024,1024,1024,1024,491,,,,,
1005,207.4,3m 27.4s,55.30874885,10.46371997,P-GPS,198.8,60.6,,,0.8,0.4,3.2,1.4,16.4,5.0,55.30878556,10.4636745,21,5,78,22.375,0,5.594,5.594,5.594,5.594,-0.3,0.1,2.6,3.1,-3.7,61.4,61.4,1024,1024,1024,1024,487,,,,,
1006,207.5,3m 27.5s,55.30874825,10.46372051,P-GPS,198.2,60.4,,,0.5,0.2,1.5,0.7,16.6,5.1,55.30878556,10.4636745,21,5,78,22.375,0,5.594,5.594,5.594,5.594,-0.2,0.1,2.6,3.7,-4.3,61.4,61.4,1024,1024,1024,1024,489,,,,,
1007,207.6,3m 27.6s,55.3087478,10.46372087,P-GPS,197.2,60.1,,,0.5,0.2,1.5,0.7,16.8,5.1,55.30878556,10.4636745,21,5,78,22.375,0,5.594,5.594,5.594,5.594,-0.2,0.1,2.7,3,-3.7,61.4,61.4,1024,1024,1024,1024,496,,,,,
1008,207.7,3m 27.7s,55.30874704,10.4637213,P-GPS,196.2,59.8,,,0.5,0.2,1.5,0.7,17.1,5.2,55.30878556,10.4636745,21,5,78,22.375,0,5.594,5.594,5.594,5.594,-0.1,0,2.6,2.5,-2.7,61.4,61.4,1024,1024,1024,1024,503,,,,,
1009,207.8,3m 27.8s,55.30874691,10.46372127,P-GPS,195.5,59.6,,,0.2,0.1,1.1,0.5,17.1,5.2,55.30878556,10.4636745,21,5,78,22.375,0,5.594,5.594,5.594,5.594,0,-0.1,2.6,2.5,-2.1,61.4,61.4,1024,1024,1024,1024,517,,,,,
1010,207.9,3m 27.9s,55.30874695,10.463721,P-GPS,194.6,59.3,,,0.3,0.1,0.0,0.0,17.1,5.2,55.30878556,10.4636745,21,5,78,22.353,0,5.588,5.588,5.588,5.588,0.1,-0.1,2.7,1.3,-0.4,61.5,61.5,1024,1024,1024,1024,516,,,,,
1011,208,3m 28s,55.30874712,10.46372065,P-GPS,193.9,59.1,,,0.3,0.1,0.0,0.0,17.0,5.2,55.30878556,10.4636745,21,5,78,22.353,0,5.588,5.588,5.588,5.588,0.1,-0.1,2.6,0,1.2,61.4,61.4,1024,1024,1024,1024,506,,,,,
1012,208.1,3m 28.1s,55.30874801,10.46371945,P-GPS,192.9,58.8,,,0.3,0.1,1.5,0.7,16.6,5.1,55.30878556,10.4636745,21,5,78,22.353,0,5.588,5.588,5.588,5.588,0.2,-0.1,2.5,0.2,1.8,61.4,61.4,1024,1024,1024,1024,511,,,,,
1013,208.2,3m 28.2s,55.3087484,10.46371902,P-GPS,192.3,58.6,,,0.5,0.2,2.1,0.9,16.4,5.0,55.30878556,10.4636745,21,5,78,22.353,0,5.588,5.588,5.588,5.588,0.2,-0.1,2.5,1.6,2.5,61.4,61.4,1024,1024,1024,1024,503,,,,,
1014,208.3,3m 28.3s,55.30874885,10.46371858,P-GPS,191.3,58.3,,,0.5,0.2,1.5,0.7,16.2,4.9,55.30878556,10.4636745,20,5,78,22.353,0,5.588,5.588,5.588,5.588,0.2,-0.1,2.5,2.5,2.9,61.4,61.4,1024,1024,1024,1024,504,,,,,
1015,208.4,3m 28.4s,55.30874914,10.46371826,P-GPS,190.6,58.1,,,0.3,0.1,1.5,0.7,16.1,4.9,55.30878556,10.4636745,20,5,78,22.353,0,5.588,5.588,5.588,5.588,0.1,-0.1,2.4,2.9,2.6,61.4,61.4,1024,1024,1024,1024,517,,,,,
1016,208.5,3m 28.5s,55.30874961,10.46371759,P-GPS,190.0,57.9,,,0.3,0.1,0.0,0.0,15.9,4.8,55.30878556,10.4636745,21,5,78,22.353,0,5.588,5.588,5.588,5.588,0.1,-0.1,2.5,3,2,61.5,61.5,1024,1024,1024,1024,510,,,,,
1017,208.6,3m 28.6s,55.30874967,10.46371741,P-GPS,189.0,57.6,,,0.2,0.1,1.5,0.7,15.8,4.8,55.30878556,10.4636745,21,5,78,22.353,0,5.588,5.588,5.588,5.588,0,-0.1,2.5,2.1,1.5,61.5,61.5,1024,1024,1024,1024,515,,,,,
1018,208.7,3m 28.7s,55.30874969,10.4637173,P-GPS,188.3,57.4,,,0.0,0.0,0.0,0.0,15.8,4.8,55.30878556,10.4636745,21,5,78,22.353,0,5.588,5.588,5.588,5.588,0,0,2.5,1.8,1.1,61.4,61.4,1024,1024,1024,1024,517,,,,,
1019,208.8,3m 28.8s,55.30874965,10.46371725,P-GPS,187.3,57.1,,,0.0,0.0,0.0,0.0,15.8,4.8,55.30878556,10.4636745,21,5,78,22.353,0,5.588,5.588,5.588,5.588,0,0,2.4,2,0.8,61.4,61.4,1024,1024,1024,1024,536,,,,,
1020,208.9,3m 28.9s,55.30874956,10.46371726,P-GPS,186.7,56.9,,,0.0,0.0,0.0,0.0,15.9,4.8,55.30878556,10.4636745,21,5,78,22.737,0,5.684,5.684,5.684,5.684,0,0,2.4,1.8,0.9,61.4,61.4,1024,1024,1024,1024,536,,,,,
